age,gender_M,in_state,race_Asian,race_White,race_Hispanic,race_Black,race_Other,sat_math,sat_ebrw,act_composite,gpa,extracurriculars_count,first_gen,legacy,athlete,admit
18,1,0,0,1,0,0,0,771,743,35,4.0,3,1,0,0,0
19,0,1,0,0,0,0,1,789,753,33,3.9,1,0,0,0,0
18,0,0,0,1,0,0,0,776,747,35,4.0,4,0,1,0,0
18,0,1,0,0,1,0,0,759,759,35,3.96,2,0,0,0,0
18,1,0,1,0,0,0,0,784,760,34,4.0,2,1,0,0,0
18,1,0,0,0,0,1,0,782,753,34,4.0,1,0,0,0,0
18,0,0,0,0,1,0,0,749,753,33,3.59,4,0,0,0,0
18,1,0,1,0,0,0,0,756,753,34,3.98,2,0,0,0,1
18,0,0,0,0,1,0,0,778,761,33,3.94,3,0,0,0,1
18,0,0,1,0,0,0,0,791,748,34,4.0,1,0,0,0,1
18,0,1,0,0,0,0,1,762,763,33,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,746,740,33,3.9,2,0,0,0,0
18,1,1,0,1,0,0,0,751,744,34,3.82,5,0,1,0,1
18,0,1,0,0,0,0,1,767,760,34,4.0,2,0,0,0,1
18,1,0,0,0,1,0,0,752,768,34,3.96,0,0,0,0,0
18,1,0,0,1,0,0,0,774,756,33,3.89,2,0,0,0,0
18,1,0,0,1,0,0,0,760,754,34,4.0,5,1,0,0,0
18,0,0,0,0,1,0,0,743,755,35,3.95,5,0,0,0,1
18,1,0,0,1,0,0,0,758,742,35,3.84,1,0,0,0,1
18,0,0,0,1,0,0,0,768,768,35,3.97,4,1,0,0,0
18,0,0,0,0,0,0,1,755,751,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,758,768,33,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,785,763,34,3.91,3,0,0,0,0
18,0,0,0,0,1,0,0,775,765,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,767,758,34,3.76,1,0,0,0,1
18,0,0,1,0,0,0,0,757,751,35,3.77,0,0,0,0,0
18,1,0,0,1,0,0,0,742,766,34,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,752,769,34,4.0,1,0,1,0,0
18,0,0,0,1,0,0,0,748,758,33,3.88,3,0,0,0,0
18,0,0,0,1,0,0,0,758,753,34,3.85,0,0,0,0,0
18,0,0,0,1,0,0,0,740,758,33,3.93,5,1,0,0,0
18,0,0,0,1,0,0,0,783,751,34,3.72,5,0,0,0,0
18,1,0,0,1,0,0,0,766,753,34,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,770,747,35,3.78,0,0,1,0,0
18,0,1,0,0,1,0,0,780,752,35,3.95,5,0,0,1,1
18,0,0,0,1,0,0,0,761,760,35,3.83,3,1,0,0,1
18,0,0,1,0,0,0,0,756,745,35,3.77,2,0,0,0,0
18,0,0,1,0,0,0,0,764,765,34,3.94,0,0,0,0,0
18,1,1,0,0,0,1,0,769,763,34,3.72,2,0,0,0,0
18,1,0,0,1,0,0,0,763,745,33,3.84,0,0,0,0,1
19,1,0,1,0,0,0,0,797,743,35,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,788,767,33,3.73,1,0,1,0,1
18,0,1,0,1,0,0,0,777,747,34,3.67,3,0,1,0,1
18,0,1,0,0,1,0,0,740,747,34,4.0,2,0,0,0,1
18,1,0,0,1,0,0,0,782,755,34,4.0,5,0,0,0,1
18,0,1,0,0,1,0,0,771,765,33,3.97,4,0,0,0,0
18,1,0,0,1,0,0,0,787,754,34,3.92,3,0,0,0,1
18,1,0,0,0,0,1,0,751,746,33,3.96,0,0,0,0,0
18,1,1,0,0,1,0,0,799,749,34,3.93,3,0,0,0,0
18,1,0,0,1,0,0,0,755,748,33,4.0,0,0,0,0,0
18,1,1,0,0,1,0,0,767,747,34,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,795,754,34,3.91,2,0,0,0,0
18,0,0,0,0,0,0,1,748,753,35,3.97,3,0,1,0,0
18,1,0,1,0,0,0,0,787,745,34,3.95,3,1,0,0,0
18,1,0,1,0,0,0,0,760,747,34,3.86,4,0,0,0,0
18,1,0,0,0,0,1,0,798,765,35,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,789,763,34,3.94,2,0,0,0,0
18,1,0,1,0,0,0,0,759,741,35,3.97,2,1,0,0,1
18,1,0,0,1,0,0,0,744,755,33,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,784,768,34,3.93,4,0,0,0,1
18,0,0,1,0,0,0,0,793,747,34,3.89,4,0,0,0,0
18,0,0,0,1,0,0,0,778,751,34,4.0,2,0,1,0,0
17,0,0,0,0,0,1,0,786,752,33,3.69,4,1,0,0,0
18,1,0,0,0,1,0,0,751,744,34,4.0,3,0,0,0,0
17,1,0,0,1,0,0,0,747,745,34,4.0,2,0,0,0,0
18,0,0,0,0,1,0,0,793,764,35,3.85,4,0,0,0,0
19,1,0,0,1,0,0,0,760,751,35,3.96,4,0,0,0,0
18,1,1,0,0,1,0,0,762,758,34,3.82,1,0,0,1,1
18,1,0,0,1,0,0,0,769,745,33,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,767,752,33,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,767,763,35,3.91,3,0,0,0,0
18,1,1,1,0,0,0,0,768,743,34,3.88,2,0,0,0,0
18,1,0,0,1,0,0,0,761,765,33,4.0,3,0,0,0,0
18,1,0,0,0,0,1,0,784,764,34,3.94,5,0,1,0,1
18,0,0,0,1,0,0,0,793,763,34,4.0,4,0,1,0,0
18,1,0,0,1,0,0,0,769,763,34,3.77,3,0,0,1,1
18,0,0,0,0,1,0,0,764,757,33,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,790,749,33,3.91,3,0,0,0,0
18,0,1,1,0,0,0,0,749,768,34,4.0,3,0,0,1,0
18,0,1,0,1,0,0,0,743,758,34,3.93,5,0,0,0,1
18,0,1,1,0,0,0,0,766,750,34,3.84,2,0,0,0,0
18,0,0,0,0,1,0,0,771,754,34,4.0,0,0,0,0,0
18,1,1,0,1,0,0,0,768,768,35,3.84,5,0,0,0,0
18,1,0,1,0,0,0,0,752,749,35,3.89,3,0,0,0,0
18,1,0,0,0,1,0,0,794,754,34,3.85,2,0,0,0,0
18,0,1,0,0,1,0,0,793,762,35,3.98,2,0,0,0,0
18,0,0,0,1,0,0,0,770,750,35,3.84,1,0,0,0,0
18,0,1,1,0,0,0,0,756,745,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,772,751,33,3.92,1,1,1,0,1
18,0,0,0,1,0,0,0,788,744,34,4.0,1,0,0,0,0
18,1,0,0,0,0,0,1,746,757,33,3.79,3,1,0,0,1
18,1,0,1,0,0,0,0,794,761,34,3.98,3,0,0,0,0
18,0,1,0,1,0,0,0,794,761,33,4.0,1,0,0,0,1
18,1,0,1,0,0,0,0,751,766,35,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,788,748,35,3.97,5,0,0,0,0
18,0,0,0,0,0,1,0,758,758,34,3.93,4,0,1,0,0
18,1,0,1,0,0,0,0,795,743,34,4.0,2,0,0,0,0
19,1,0,0,1,0,0,0,786,743,35,3.51,3,0,0,0,0
18,1,0,0,1,0,0,0,776,764,35,4.0,3,0,0,0,1
18,0,0,0,1,0,0,0,753,742,33,4.0,3,0,0,0,1
18,0,0,0,0,1,0,0,776,748,34,3.97,1,0,0,0,0
18,1,0,1,0,0,0,0,751,742,34,3.63,2,0,0,0,1
18,0,0,0,1,0,0,0,763,756,35,4.0,3,0,0,0,1
18,0,0,1,0,0,0,0,747,745,34,4.0,5,0,0,0,0
18,1,0,0,0,0,1,0,758,748,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,751,765,34,4.0,5,0,0,0,0
18,1,1,0,1,0,0,0,771,755,35,3.82,1,0,1,0,0
18,1,1,0,0,0,1,0,778,753,35,3.98,3,0,0,0,0
18,1,0,0,1,0,0,0,751,753,34,3.83,4,0,0,0,0
18,1,0,0,0,0,0,1,777,750,34,4.0,5,1,0,0,0
18,0,1,1,0,0,0,0,776,741,35,3.81,1,0,1,0,1
18,1,0,0,0,1,0,0,743,763,34,3.92,4,0,0,0,0
18,1,0,0,1,0,0,0,779,754,34,4.0,3,0,0,0,1
18,1,1,1,0,0,0,0,760,756,34,3.81,3,0,0,0,1
17,1,1,0,1,0,0,0,741,766,35,3.91,5,0,0,0,1
18,1,0,0,0,1,0,0,769,757,34,4.0,3,0,0,0,0
18,0,0,0,0,0,1,0,762,766,34,3.91,0,0,0,0,1
18,0,0,1,0,0,0,0,785,754,34,3.89,0,0,0,0,0
18,0,0,1,0,0,0,0,773,760,33,3.86,2,0,0,0,0
18,0,0,1,0,0,0,0,753,750,34,3.64,1,1,0,1,1
18,1,0,0,1,0,0,0,779,769,35,3.84,2,0,0,0,0
18,0,0,0,1,0,0,0,784,748,34,3.96,2,0,0,0,1
18,0,0,1,0,0,0,0,778,757,34,4.0,5,0,0,0,1
17,0,0,1,0,0,0,0,760,758,33,4.0,4,0,1,0,1
18,1,0,0,1,0,0,0,753,764,34,3.91,1,0,0,0,0
19,1,0,0,1,0,0,0,777,742,34,3.79,3,0,0,0,0
18,0,0,0,1,0,0,0,777,755,34,3.86,1,0,0,0,0
18,0,1,1,0,0,0,0,753,742,34,3.93,2,0,0,0,0
17,1,1,0,0,1,0,0,780,765,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,787,760,34,3.92,1,0,0,0,0
18,1,0,0,1,0,0,0,760,753,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,795,760,34,3.98,3,0,0,0,0
18,0,0,0,1,0,0,0,794,754,35,3.83,4,0,0,0,0
18,1,0,0,0,0,0,1,784,754,33,3.99,2,0,0,0,0
18,0,0,0,1,0,0,0,767,744,34,4.0,2,1,0,0,1
18,1,0,0,0,0,1,0,777,753,33,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,779,740,35,3.91,3,0,0,0,0
18,0,0,0,0,0,0,1,744,746,34,3.87,2,0,0,0,0
18,1,0,0,1,0,0,0,762,742,34,3.81,3,0,0,0,0
18,1,0,0,1,0,0,0,753,748,33,3.95,2,0,1,0,0
18,1,0,0,0,0,1,0,768,759,34,4.0,3,1,0,0,0
18,1,0,0,1,0,0,0,786,750,34,3.78,4,0,1,0,1
18,1,0,0,0,1,0,0,752,748,34,3.87,2,1,0,0,0
18,1,0,0,0,0,0,1,746,742,35,3.86,5,0,1,0,1
18,0,0,1,0,0,0,0,799,743,33,3.93,5,0,0,0,0
18,1,0,0,1,0,0,0,790,757,35,3.89,2,0,0,0,0
18,1,0,0,1,0,0,0,771,755,35,4.0,3,0,1,0,1
18,1,0,0,1,0,0,0,773,768,34,3.98,1,0,0,0,0
18,0,0,1,0,0,0,0,779,747,34,4.0,0,0,0,0,1
18,1,1,0,1,0,0,0,758,744,33,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,777,763,34,3.95,2,0,0,0,0
18,1,0,1,0,0,0,0,786,759,34,3.87,0,0,0,0,1
18,1,0,0,0,0,0,1,769,756,33,4.0,3,0,0,0,1
18,0,0,0,0,0,1,0,772,745,35,3.69,0,0,0,0,1
18,0,0,0,1,0,0,0,761,750,35,3.79,4,0,0,0,0
17,0,0,1,0,0,0,0,795,765,34,3.96,5,0,0,0,0
18,1,0,1,0,0,0,0,762,762,34,3.99,3,0,0,0,0
18,0,0,0,0,0,1,0,774,742,34,3.9,4,1,0,0,0
18,1,0,0,0,1,0,0,768,766,34,3.95,5,0,0,0,0
18,0,0,0,0,0,1,0,742,758,35,3.93,3,0,0,0,0
18,1,0,1,0,0,0,0,743,755,33,4.0,2,1,0,0,0
18,0,0,0,1,0,0,0,797,760,34,3.56,2,0,0,0,0
18,1,0,1,0,0,0,0,779,744,35,4.0,5,0,0,0,1
18,1,0,0,0,1,0,0,787,744,35,4.0,3,0,0,0,1
18,0,0,1,0,0,0,0,785,749,35,3.84,1,0,0,0,0
17,1,0,1,0,0,0,0,742,768,33,4.0,2,1,0,0,1
18,1,0,0,0,1,0,0,756,752,34,3.86,4,0,0,0,1
18,0,0,0,1,0,0,0,781,767,35,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,787,761,33,3.63,5,1,0,0,0
18,0,1,0,1,0,0,0,785,761,33,3.85,4,1,0,0,0
18,0,0,0,1,0,0,0,763,744,35,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,781,745,34,3.74,2,0,0,0,1
18,1,0,1,0,0,0,0,767,769,33,3.86,2,0,0,0,0
18,1,0,0,0,0,1,0,793,768,35,4.0,5,0,0,0,0
17,1,0,1,0,0,0,0,775,749,34,3.43,4,0,0,0,0
18,0,0,0,1,0,0,0,760,766,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,747,758,34,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,776,767,35,3.79,2,0,0,1,1
18,1,0,0,0,1,0,0,779,740,34,3.93,3,0,0,0,1
18,0,0,0,1,0,0,0,793,765,34,3.88,3,1,0,0,0
18,1,0,1,0,0,0,0,762,759,34,3.92,3,0,0,0,1
19,0,0,0,0,1,0,0,779,743,34,3.92,3,0,0,0,0
18,1,0,1,0,0,0,0,741,750,33,4.0,1,0,0,0,1
18,1,1,0,1,0,0,0,747,757,34,4.0,3,0,0,0,0
18,1,0,0,0,0,0,1,749,769,34,3.99,1,0,1,0,0
18,1,0,0,0,0,0,1,764,760,34,3.98,4,0,0,0,0
18,0,0,0,0,1,0,0,789,746,35,3.99,0,1,0,0,0
18,0,1,0,1,0,0,0,753,756,34,3.81,5,0,0,0,0
18,1,0,0,0,1,0,0,761,746,35,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,788,763,34,3.95,2,0,0,0,1
18,1,0,1,0,0,0,0,783,740,33,3.88,4,0,0,0,1
18,0,0,1,0,0,0,0,786,749,35,3.89,1,0,0,0,1
18,0,0,0,1,0,0,0,794,763,33,3.93,2,1,0,0,1
17,1,0,0,1,0,0,0,772,763,34,4.0,2,1,0,0,0
18,0,1,1,0,0,0,0,762,766,34,3.85,1,0,1,0,0
18,1,1,0,0,0,0,1,767,750,35,3.74,5,0,0,0,0
18,0,0,0,1,0,0,0,796,758,34,3.96,5,0,0,0,0
18,1,0,0,1,0,0,0,759,752,34,3.84,3,0,0,0,0
18,0,1,0,0,1,0,0,782,756,35,3.97,3,0,0,0,0
18,0,0,0,0,0,0,1,770,755,34,3.77,4,0,0,0,1
18,1,0,1,0,0,0,0,752,752,34,3.9,3,0,0,0,0
18,1,0,0,0,1,0,0,785,758,34,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,781,749,34,3.94,2,0,0,0,0
18,0,0,0,1,0,0,0,789,744,35,4.0,5,1,1,0,0
18,1,0,0,1,0,0,0,786,741,35,3.77,5,0,0,1,1
18,1,1,1,0,0,0,0,788,760,35,4.0,3,0,0,0,0
17,1,0,0,1,0,0,0,760,753,35,3.8,2,0,0,0,1
18,0,0,0,0,0,1,0,754,752,34,4.0,1,0,0,0,0
18,0,1,0,1,0,0,0,746,746,34,3.95,5,1,0,0,0
18,0,0,1,0,0,0,0,769,769,34,3.87,5,0,0,0,0
18,0,0,0,0,1,0,0,762,745,33,3.84,2,0,0,0,1
18,0,0,0,0,1,0,0,775,757,33,3.65,5,0,0,0,0
18,1,0,0,1,0,0,0,742,763,34,3.9,1,0,0,0,1
18,0,0,0,0,0,0,1,762,748,35,3.8,4,0,0,0,0
18,0,0,1,0,0,0,0,761,751,34,4.0,5,0,0,0,1
18,0,0,0,0,1,0,0,790,748,35,3.96,2,0,0,0,0
18,1,0,0,1,0,0,0,763,746,33,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,741,742,34,4.0,1,0,0,0,0
18,1,1,0,1,0,0,0,756,766,35,3.71,5,0,0,0,1
18,0,0,0,1,0,0,0,751,760,33,3.9,5,1,0,0,0
18,0,0,1,0,0,0,0,780,750,33,4.0,4,0,0,0,1
18,0,0,1,0,0,0,0,766,742,33,3.84,5,1,1,0,1
18,0,0,0,1,0,0,0,749,742,35,4.0,3,0,1,0,1
18,1,0,0,1,0,0,0,757,764,34,3.96,5,0,0,0,0
18,1,0,0,0,1,0,0,742,744,35,3.87,3,0,0,0,0
18,0,0,0,0,0,0,1,756,754,34,3.72,3,0,0,0,0
18,0,0,1,0,0,0,0,740,757,34,4.0,5,0,0,0,1
17,1,0,0,1,0,0,0,772,754,35,3.88,3,0,0,0,0
18,1,0,0,1,0,0,0,792,763,34,3.86,3,0,0,0,0
18,1,0,0,1,0,0,0,740,767,34,3.95,3,0,0,0,0
17,1,0,0,1,0,0,0,781,752,35,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,768,757,34,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,776,757,34,4.0,5,0,0,0,0
18,1,0,0,0,0,0,1,783,747,34,3.78,2,0,0,0,0
18,1,0,0,0,0,0,1,761,746,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,764,763,34,4.0,3,0,0,0,1
18,1,0,1,0,0,0,0,773,760,34,3.97,0,0,0,1,1
18,1,1,0,0,0,1,0,758,764,34,3.88,3,0,0,0,1
18,0,0,0,0,1,0,0,757,760,35,4.0,2,0,1,0,1
18,0,0,0,0,0,1,0,764,753,35,3.97,2,0,0,0,0
18,0,0,0,0,0,0,1,749,758,33,3.86,3,0,0,0,0
18,1,0,1,0,0,0,0,764,758,34,3.84,2,0,0,0,0
18,0,0,0,1,0,0,0,784,756,34,3.88,4,0,0,0,0
18,0,0,0,0,0,0,1,744,761,34,4.0,1,1,0,0,0
18,0,0,0,0,0,1,0,791,749,33,3.91,2,1,0,0,1
18,1,0,1,0,0,0,0,773,748,34,3.8,2,0,0,0,0
18,0,1,0,1,0,0,0,781,745,33,3.98,2,0,0,0,1
18,0,0,0,0,0,0,1,767,764,34,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,790,746,34,3.91,4,0,0,0,0
19,0,1,1,0,0,0,0,774,760,34,3.67,2,0,0,0,1
18,0,0,0,1,0,0,0,782,769,34,4.0,5,0,1,0,1
17,0,0,0,0,0,1,0,787,756,34,3.79,3,0,0,0,0
18,0,1,1,0,0,0,0,765,766,34,4.0,1,0,0,0,0
17,0,0,0,1,0,0,0,790,753,34,4.0,3,0,0,0,1
17,1,0,1,0,0,0,0,771,746,34,3.99,5,0,0,0,0
18,0,0,0,1,0,0,0,758,749,34,4.0,1,0,0,0,0
18,1,0,0,0,0,1,0,762,753,35,3.89,2,0,1,0,0
18,0,0,0,1,0,0,0,788,747,34,4.0,1,0,0,0,0
18,0,0,0,0,1,0,0,764,746,34,3.88,2,0,1,0,0
18,1,0,1,0,0,0,0,770,743,35,4.0,3,0,1,0,1
18,0,0,0,1,0,0,0,755,747,34,3.7,3,0,0,0,0
18,1,0,1,0,0,0,0,782,749,34,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,773,764,34,3.85,1,0,0,0,0
18,1,1,1,0,0,0,0,761,742,33,3.45,4,0,0,0,0
18,1,1,1,0,0,0,0,792,767,34,3.85,4,0,0,0,0
18,0,0,0,1,0,0,0,756,744,33,3.87,5,0,0,0,0
18,0,0,0,0,1,0,0,798,752,34,3.93,2,0,0,0,0
18,0,0,0,1,0,0,0,785,759,33,4.0,3,0,0,0,0
18,1,0,0,0,0,0,1,788,740,34,4.0,1,0,0,0,0
18,1,0,0,1,0,0,0,777,767,35,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,798,768,34,3.78,2,0,0,0,1
18,1,0,0,1,0,0,0,760,751,34,3.97,2,1,0,0,0
18,1,0,0,0,1,0,0,756,755,34,3.95,2,0,0,0,0
18,0,0,0,0,0,0,1,789,766,34,3.74,0,0,0,0,0
18,0,0,0,0,0,1,0,789,744,34,4.0,2,0,0,0,0
18,0,0,0,0,1,0,0,778,761,34,4.0,5,0,1,0,1
18,1,0,0,0,1,0,0,769,764,34,4.0,0,0,0,0,0
18,0,0,0,1,0,0,0,765,765,35,4.0,5,0,0,0,0
18,0,0,0,0,1,0,0,740,750,35,3.94,2,0,0,0,0
18,1,0,0,0,0,0,1,781,747,34,3.82,4,0,0,0,1
18,0,0,0,1,0,0,0,799,761,35,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,782,759,35,3.94,3,0,1,0,0
17,1,0,1,0,0,0,0,757,745,33,3.96,5,0,0,0,0
18,0,0,0,0,0,1,0,764,748,35,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,772,752,34,4.0,5,0,0,0,0
18,1,0,1,0,0,0,0,773,769,33,4.0,4,0,0,0,1
18,0,1,0,0,0,0,1,763,760,35,3.98,1,1,0,0,1
18,0,0,0,0,0,0,1,766,742,34,3.75,3,0,0,0,0
18,1,0,0,0,0,0,1,779,745,35,3.78,5,0,0,0,0
18,1,0,0,1,0,0,0,753,764,34,3.76,4,0,0,0,0
18,0,0,0,1,0,0,0,796,754,33,3.69,3,0,0,0,1
18,1,1,0,1,0,0,0,755,764,35,4.0,4,1,1,0,0
18,1,1,0,0,1,0,0,784,759,34,3.78,3,0,0,0,0
17,0,0,0,1,0,0,0,768,755,33,3.92,1,0,0,0,0
18,1,0,0,0,0,0,1,760,759,33,4.0,1,0,0,0,0
18,0,0,1,0,0,0,0,775,754,34,3.9,4,0,0,0,0
18,0,0,0,0,0,0,1,766,751,34,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,773,763,34,3.96,1,1,0,0,1
18,1,0,1,0,0,0,0,745,745,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,755,742,33,3.89,0,0,0,0,0
18,1,0,0,0,0,0,1,792,766,33,3.87,3,0,0,0,0
18,0,0,0,1,0,0,0,743,761,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,765,758,34,3.81,4,0,0,0,0
18,0,0,1,0,0,0,0,775,763,35,3.83,5,0,0,0,0
18,1,1,0,1,0,0,0,765,754,33,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,753,758,34,4.0,3,1,0,0,0
18,0,0,0,1,0,0,0,763,748,34,4.0,1,0,1,0,1
17,1,0,0,1,0,0,0,744,765,34,3.97,5,0,0,0,0
18,1,0,0,0,1,0,0,760,762,34,3.83,3,0,0,0,0
18,0,1,0,0,0,1,0,764,760,35,4.0,4,0,0,0,0
18,0,1,1,0,0,0,0,781,763,34,3.86,5,0,0,0,0
18,1,0,0,1,0,0,0,786,754,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,776,760,34,3.87,5,0,0,0,0
18,0,0,1,0,0,0,0,766,764,34,4.0,2,0,0,0,1
18,1,1,1,0,0,0,0,746,743,35,3.95,4,0,0,0,1
18,0,1,0,1,0,0,0,758,763,33,3.86,1,0,0,0,1
18,0,0,0,1,0,0,0,752,764,33,4.0,4,0,0,0,0
18,0,0,1,0,0,0,0,791,762,34,3.85,3,0,0,0,0
18,1,0,0,0,0,0,1,797,741,34,3.75,2,1,0,0,1
18,0,0,0,1,0,0,0,765,741,34,3.88,4,0,0,0,0
18,1,0,0,0,0,1,0,753,743,35,4.0,0,0,0,0,1
18,0,0,0,1,0,0,0,747,752,34,4.0,0,0,0,0,0
18,1,0,0,0,0,0,1,769,756,35,3.99,4,0,0,0,0
18,1,0,0,0,0,1,0,749,747,34,4.0,1,0,0,0,1
18,0,0,0,0,0,0,1,742,757,34,3.78,2,0,0,0,0
18,0,0,0,1,0,0,0,794,766,33,3.82,4,0,0,0,0
18,1,0,0,0,0,1,0,766,745,33,4.0,5,1,0,0,1
18,1,0,0,0,1,0,0,780,764,34,4.0,5,0,0,0,0
18,0,1,0,1,0,0,0,788,740,34,3.88,2,0,0,0,0
18,1,0,0,1,0,0,0,759,747,34,4.0,0,0,0,0,0
17,1,0,0,1,0,0,0,766,741,33,3.82,2,0,0,0,0
18,0,0,0,1,0,0,0,745,765,34,4.0,2,0,0,0,1
18,1,0,0,0,0,1,0,792,768,34,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,749,761,33,3.97,4,0,0,0,1
18,0,0,0,0,0,0,1,744,767,34,4.0,5,1,0,0,0
18,0,0,0,1,0,0,0,772,754,33,4.0,5,0,0,0,1
18,0,0,0,1,0,0,0,781,762,33,3.77,5,0,0,0,0
18,0,0,0,1,0,0,0,752,766,34,3.86,2,0,0,0,0
18,1,0,1,0,0,0,0,765,757,34,3.72,3,0,1,0,1
18,0,0,1,0,0,0,0,779,756,33,4.0,1,1,0,0,0
18,0,0,0,0,0,0,1,771,765,35,3.67,2,0,0,0,0
18,1,0,0,0,1,0,0,783,752,34,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,760,768,34,3.63,3,0,0,0,0
18,1,1,0,0,1,0,0,759,749,34,3.99,3,0,0,0,0
18,1,0,0,0,0,0,1,787,741,34,3.88,4,0,0,0,1
18,0,0,0,0,0,0,1,769,743,34,3.97,5,0,0,0,0
18,1,0,0,0,0,1,0,752,759,34,4.0,2,0,0,0,0
19,0,0,0,1,0,0,0,745,758,34,3.68,4,0,0,0,0
19,1,1,1,0,0,0,0,792,755,34,3.64,2,0,0,0,1
18,1,0,1,0,0,0,0,785,764,34,4.0,5,0,0,0,1
18,0,1,0,1,0,0,0,742,763,34,3.97,3,0,0,0,0
18,0,0,0,1,0,0,0,790,765,34,3.6,2,0,0,0,1
18,0,0,0,1,0,0,0,791,761,34,4.0,5,1,0,0,1
18,1,0,1,0,0,0,0,786,768,34,3.86,1,0,0,0,1
18,1,0,0,0,1,0,0,781,755,33,3.96,2,0,0,0,1
18,0,0,0,1,0,0,0,775,768,33,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,764,769,35,3.61,2,0,0,0,0
18,0,0,0,0,0,0,1,769,758,33,3.93,3,1,0,0,0
18,0,0,0,1,0,0,0,794,749,33,3.99,5,0,0,0,1
18,0,1,0,0,0,1,0,780,742,34,3.93,3,1,0,0,1
18,0,0,0,1,0,0,0,788,747,34,4.0,1,0,0,0,0
18,0,0,0,0,0,0,1,755,746,34,3.7,1,0,0,1,1
18,1,0,1,0,0,0,0,783,749,33,4.0,0,0,0,0,0
18,0,0,0,1,0,0,0,771,748,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,747,746,35,3.8,5,0,0,0,0
18,0,0,0,0,0,1,0,747,765,35,4.0,3,0,0,0,1
18,0,0,0,0,1,0,0,748,753,35,3.66,4,0,0,0,1
18,0,0,1,0,0,0,0,752,747,33,3.95,4,0,0,0,1
19,0,0,0,0,0,1,0,766,752,34,3.96,2,0,0,0,0
18,0,0,0,1,0,0,0,784,742,33,3.7,2,0,0,0,0
18,1,0,1,0,0,0,0,790,768,34,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,792,753,33,3.93,4,0,0,0,0
17,0,1,0,0,0,0,1,746,750,34,3.88,3,0,0,0,0
18,1,0,0,0,0,0,1,780,742,34,4.0,4,0,1,0,0
18,0,0,1,0,0,0,0,759,769,34,4.0,2,0,0,0,0
18,1,1,0,1,0,0,0,770,756,34,3.99,0,1,0,0,0
18,1,1,0,1,0,0,0,776,746,34,4.0,2,0,0,0,0
18,1,1,0,0,0,1,0,768,754,34,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,758,749,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,747,760,34,4.0,1,0,0,0,0
18,1,0,1,0,0,0,0,763,747,34,3.95,2,0,0,0,1
18,0,0,1,0,0,0,0,793,764,34,3.98,5,0,0,0,0
18,0,0,1,0,0,0,0,747,767,35,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,759,756,34,4.0,4,0,0,0,0
18,1,0,1,0,0,0,0,775,744,33,3.79,5,0,0,0,0
18,1,0,0,1,0,0,0,769,748,35,3.89,2,0,0,0,1
